date	subject	eventType	object
2009-12-20T00:00:00.000	Soyuz_TMA-17	ARRIVES	LEO
2009-12-22T00:00:00.000	Soyuz_TMA-17_Spacecraft	SUPPORTS	International_Space_Station
2009-12-22T00:00:00.000	Timothy_Creamer	JOINS	International_Space_Station
2009-12-22T00:00:00.000	Soichi_Noguchi	JOINS	International_Space_Station
2009-12-22T00:00:00.000	Oleg_Kotov	JOINS	International_Space_Station
2010-02-08T00:00:00.000	Space_Shuttle_Endeavour	SUPPORTS	STS-130
2010-02-08T00:00:00.000	Tranquility	SUPPORTS	STS-130
2010-02-08T00:00:00.000	Cupola	SUPPORTS	STS-130
2010-02-08T00:00:00.000	Terry_W._Virts	JOINS	STS-130
2010-02-08T00:00:00.000	Stephen_K._Robinson	JOINS	STS-130
2010-02-08T00:00:00.000	Robert_L._Behnken	JOINS	STS-130
2010-02-08T00:00:00.000	Nicholas_Patrick	JOINS	STS-130
2010-02-08T00:00:00.000	Kathryn_P._Hire	JOINS	STS-130
2010-02-08T00:00:00.000	George_D._Zamka	JOINS	STS-130
2010-02-08T00:00:00.000	STS-130	DEPARTS	Earth
2010-02-08T00:00:00.000	STS-130	ARRIVES	LEO
2010-02-10T00:00:00.000	Space_Shuttle_Endeavour	SUPPORTS	International_Space_Station
2010-02-10T00:00:00.000	Tranquility	SUPPORTS	International_Space_Station
2010-02-10T00:00:00.000	Cupola	SUPPORTS	International_Space_Station
2010-02-10T00:00:00.000	Terry_W._Virts	JOINS	International_Space_Station
2010-02-10T00:00:00.000	Stephen_K._Robinson	JOINS	International_Space_Station
2010-02-10T00:00:00.000	Robert_L._Behnken	JOINS	International_Space_Station
2010-02-10T00:00:00.000	Nicholas_Patrick	JOINS	International_Space_Station
2010-02-10T00:00:00.000	Kathryn_P._Hire	JOINS	International_Space_Station
2010-02-10T00:00:00.000	George_D._Zamka	JOINS	International_Space_Station
2010-02-20T00:00:00.000	Space_Shuttle_Endeavour	SUPPORTS	STS-130
2010-02-20T00:00:00.000	Terry_W._Virts	JOINS	STS-130
2010-02-20T00:00:00.000	Stephen_K._Robinson	JOINS	STS-130
2010-02-20T00:00:00.000	Robert_L._Behnken	JOINS	STS-130
2010-02-20T00:00:00.000	Nicholas_Patrick	JOINS	STS-130
2010-02-20T00:00:00.000	Kathryn_P._Hire	JOINS	STS-130
2010-02-20T00:00:00.000	George_D._Zamka	JOINS	STS-130
2010-02-22T00:00:00.000	STS-130	DEPARTS	LEO
2010-02-22T00:00:00.000	STS-130	ARRIVES	Earth
2010-03-18T00:00:00.000	Soyuz_TMA-16_Spacecraft	SUPPORTS	Soyuz_TMA-16
2010-03-18T00:00:00.000	Maksim_Surayev	JOINS	Soyuz_TMA-16
2010-03-18T00:00:00.000	Jeffrey_N._Williams	JOINS	Soyuz_TMA-16
2010-03-18T00:00:00.000	Soyuz_TMA-16	DEPARTS	LEO
2010-03-18T00:00:00.000	Soyuz_TMA-16	ARRIVES	Earth
2010-04-02T00:00:00.000	Soyuz_TMA-18_Spacecraft	SUPPORTS	Soyuz_TMA-18
2010-04-02T00:00:00.000	Tracy_Caldwell_Dyson	JOINS	Soyuz_TMA-18
2010-04-02T00:00:00.000	Mikhail_Korniyenko	JOINS	Soyuz_TMA-18
2010-04-02T00:00:00.000	Aleksandr_Skvortsov_(cosmonaut)	JOINS	Soyuz_TMA-18
2010-04-02T00:00:00.000	Soyuz_TMA-18	DEPARTS	Earth
2010-04-02T00:00:00.000	Soyuz_TMA-18	ARRIVES	LEO
2010-04-04T00:00:00.000	Soyuz_TMA-18_Spacecraft	SUPPORTS	International_Space_Station
2010-04-04T00:00:00.000	Tracy_Caldwell_Dyson	JOINS	International_Space_Station
2010-04-04T00:00:00.000	Mikhail_Korniyenko	JOINS	International_Space_Station
2010-04-04T00:00:00.000	Aleksandr_Skvortsov_(cosmonaut)	JOINS	International_Space_Station
2010-04-05T00:00:00.000	Space_Shuttle_Discovery	SUPPORTS	STS-131
2010-04-05T00:00:00.000	Stephanie_D._Wilson	JOINS	STS-131
2010-04-05T00:00:00.000	Richard_A._Mastracchio	JOINS	STS-131
2010-04-05T00:00:00.000	Naoko_Yamazaki	JOINS	STS-131
2010-04-05T00:00:00.000	James_Dutton_(astronaut)	JOINS	STS-131
2010-04-05T00:00:00.000	Dorothy_M._Metcalf-Lindenburger	JOINS	STS-131
2010-04-05T00:00:00.000	Clayton_Anderson	JOINS	STS-131
2010-04-05T00:00:00.000	Alan_G._Poindexter	JOINS	STS-131
2010-04-05T00:00:00.000	STS-131	DEPARTS	Earth
2010-04-05T00:00:00.000	STS-131	ARRIVES	LEO
2010-04-07T00:00:00.000	Space_Shuttle_Discovery	SUPPORTS	International_Space_Station
2010-04-07T00:00:00.000	Stephanie_D._Wilson	JOINS	International_Space_Station
2010-04-07T00:00:00.000	Richard_A._Mastracchio	JOINS	International_Space_Station
2010-04-07T00:00:00.000	Naoko_Yamazaki	JOINS	International_Space_Station
2010-04-07T00:00:00.000	James_Dutton_(astronaut)	JOINS	International_Space_Station
2010-04-07T00:00:00.000	Dorothy_M._Metcalf-Lindenburger	JOINS	International_Space_Station
2010-04-07T00:00:00.000	Clayton_Anderson	JOINS	International_Space_Station
2010-04-07T00:00:00.000	Alan_G._Poindexter	JOINS	International_Space_Station
2010-04-20T00:00:00.000	Space_Shuttle_Discovery	SUPPORTS	STS-131
2010-04-20T00:00:00.000	Stephanie_D._Wilson	JOINS	STS-131
2010-04-20T00:00:00.000	Richard_A._Mastracchio	JOINS	STS-131
2010-04-20T00:00:00.000	Naoko_Yamazaki	JOINS	STS-131
2010-04-20T00:00:00.000	James_Dutton_(astronaut)	JOINS	STS-131
2010-04-20T00:00:00.000	Dorothy_M._Metcalf-Lindenburger	JOINS	STS-131
2010-04-20T00:00:00.000	Clayton_Anderson	JOINS	STS-131
2010-04-20T00:00:00.000	Alan_G._Poindexter	JOINS	STS-131
2010-04-20T00:00:00.000	STS-131	DEPARTS	LEO
2010-04-20T00:00:00.000	STS-131	ARRIVES	Earth
2010-05-14T00:00:00.000	Space_Shuttle_Atlantis	SUPPORTS	STS-132
2010-05-14T00:00:00.000	Rassvet	SUPPORTS	STS-132
2010-05-14T00:00:00.000	Stephen_G._Bowen	JOINS	STS-132
2010-05-14T00:00:00.000	Piers_J._Sellers	JOINS	STS-132
2010-05-14T00:00:00.000	Michael_T._Good	JOINS	STS-132
2010-05-14T00:00:00.000	Kenneth_Ham	JOINS	STS-132
2010-05-14T00:00:00.000	Garrett_Reisman	JOINS	STS-132
2010-05-14T00:00:00.000	Dominic_A._Antonelli	JOINS	STS-132
2010-05-14T00:00:00.000	STS-132	DEPARTS	Earth
2010-05-14T00:00:00.000	STS-132	ARRIVES	LEO
2010-05-16T00:00:00.000	Space_Shuttle_Atlantis	SUPPORTS	International_Space_Station
2010-05-16T00:00:00.000	Rassvet	SUPPORTS	International_Space_Station
2010-05-16T00:00:00.000	Stephen_G._Bowen	JOINS	International_Space_Station
2010-05-16T00:00:00.000	Piers_J._Sellers	JOINS	International_Space_Station
2010-05-16T00:00:00.000	Michael_T._Good	JOINS	International_Space_Station
2010-05-16T00:00:00.000	Kenneth_Ham	JOINS	International_Space_Station
2010-05-16T00:00:00.000	Garrett_Reisman	JOINS	International_Space_Station
2010-05-16T00:00:00.000	Dominic_A._Antonelli	JOINS	International_Space_Station
2010-05-23T00:00:00.000	Space_Shuttle_Atlantis	SUPPORTS	STS-132
2010-05-23T00:00:00.000	Stephen_G._Bowen	JOINS	STS-132
2010-05-23T00:00:00.000	Piers_J._Sellers	JOINS	STS-132
2010-05-23T00:00:00.000	Michael_T._Good	JOINS	STS-132
2010-05-23T00:00:00.000	Kenneth_Ham	JOINS	STS-132
2010-05-23T00:00:00.000	Garrett_Reisman	JOINS	STS-132
2010-05-23T00:00:00.000	Dominic_A._Antonelli	JOINS	STS-132
2010-05-26T00:00:00.000	STS-132	DEPARTS	LEO
2010-05-26T00:00:00.000	STS-132	ARRIVES	Earth
2010-06-02T00:00:00.000	Soyuz_TMA-17_Spacecraft	SUPPORTS	Soyuz_TMA-17
2010-06-02T00:00:00.000	Timothy_Creamer	JOINS	Soyuz_TMA-17
2010-06-02T00:00:00.000	Soichi_Noguchi	JOINS	Soyuz_TMA-17
2010-06-02T00:00:00.000	Oleg_Kotov	JOINS	Soyuz_TMA-17
2010-06-02T00:00:00.000	Soyuz_TMA-17	DEPARTS	LEO
2010-06-02T00:00:00.000	Soyuz_TMA-17	ARRIVES	Earth
2010-06-15T00:00:00.000	Soyuz_TMA-19_Spacecraft	SUPPORTS	Soyuz_TMA-19
2010-06-15T00:00:00.000	Shannon_Walker	JOINS	Soyuz_TMA-19
2010-06-15T00:00:00.000	Fyodor_Yurchikhin	JOINS	Soyuz_TMA-19
2010-06-15T00:00:00.000	Douglas_H._Wheelock	JOINS	Soyuz_TMA-19
2010-06-15T00:00:00.000	Soyuz_TMA-19	DEPARTS	Earth
2010-06-15T00:00:00.000	Soyuz_TMA-19	ARRIVES	LEO
2010-06-17T00:00:00.000	Soyuz_TMA-19_Spacecraft	SUPPORTS	International_Space_Station
2010-06-17T00:00:00.000	Shannon_Walker	JOINS	International_Space_Station
2010-06-17T00:00:00.000	Fyodor_Yurchikhin	JOINS	International_Space_Station
2010-06-17T00:00:00.000	Douglas_H._Wheelock	JOINS	International_Space_Station
2010-09-25T00:00:00.000	Soyuz_TMA-18_Spacecraft	SUPPORTS	Soyuz_TMA-18
2010-09-25T00:00:00.000	Tracy_Caldwell_Dyson	JOINS	Soyuz_TMA-18
2010-09-25T00:00:00.000	Mikhail_Korniyenko	JOINS	Soyuz_TMA-18
2010-09-25T00:00:00.000	Aleksandr_Skvortsov_(cosmonaut)	JOINS	Soyuz_TMA-18
2010-09-25T00:00:00.000	Soyuz_TMA-18	DEPARTS	LEO
2010-09-25T00:00:00.000	Soyuz_TMA-18	ARRIVES	Earth
2010-10-07T00:00:00.000	Soyuz_TMA-01M_Spacecraft	SUPPORTS	Soyuz_TMA-01M
2010-10-07T00:00:00.000	Scott_Kelly_(astronaut)	JOINS	Soyuz_TMA-01M
2010-10-07T00:00:00.000	Oleg_Skripochka	JOINS	Soyuz_TMA-01M
2010-10-07T00:00:00.000	Aleksandr_Kaleri	JOINS	Soyuz_TMA-01M
2010-10-07T00:00:00.000	Soyuz_TMA-01M	DEPARTS	Earth
2010-10-07T00:00:00.000	Soyuz_TMA-01M	ARRIVES	LEO
2010-10-09T00:00:00.000	Soyuz_TMA-01M_Spacecraft	SUPPORTS	International_Space_Station
2010-10-09T00:00:00.000	Scott_Kelly_(astronaut)	JOINS	International_Space_Station
2010-10-09T00:00:00.000	Oleg_Skripochka	JOINS	International_Space_Station
2010-10-09T00:00:00.000	Aleksandr_Kaleri	JOINS	International_Space_Station
2010-11-26T00:00:00.000	Soyuz_TMA-19_Spacecraft	SUPPORTS	Soyuz_TMA-19
2010-11-26T00:00:00.000	Shannon_Walker	JOINS	Soyuz_TMA-19
2010-11-26T00:00:00.000	Fyodor_Yurchikhin	JOINS	Soyuz_TMA-19
2010-11-26T00:00:00.000	Douglas_H._Wheelock	JOINS	Soyuz_TMA-19
2010-11-26T00:00:00.000	Soyuz_TMA-19	DEPARTS	LEO
2010-11-26T00:00:00.000	Soyuz_TMA-19	ARRIVES	Earth
2010-12-15T00:00:00.000	Soyuz_TMA-20_Spacecraft	SUPPORTS	Soyuz_TMA-20
2010-12-15T00:00:00.000	Paolo_Nespoli	JOINS	Soyuz_TMA-20
2010-12-15T00:00:00.000	Dmitri_Kondratyev	JOINS	Soyuz_TMA-20
2010-12-15T00:00:00.000	Catherine_G._Coleman	JOINS	Soyuz_TMA-20
2010-12-15T00:00:00.000	Soyuz_TMA-20	DEPARTS	Earth
2010-12-15T00:00:00.000	Soyuz_TMA-20	ARRIVES	LEO
2010-12-17T00:00:00.000	Soyuz_TMA-20_Spacecraft	SUPPORTS	International_Space_Station
2010-12-17T00:00:00.000	Paolo_Nespoli	JOINS	International_Space_Station
2010-12-17T00:00:00.000	Dmitri_Kondratyev	JOINS	International_Space_Station
2010-12-17T00:00:00.000	Catherine_G._Coleman	JOINS	International_Space_Station
2011-02-24T00:00:00.000	Space_Shuttle_Discovery	SUPPORTS	STS-133
2011-02-24T00:00:00.000	Leonardo	SUPPORTS	STS-133
2011-02-24T00:00:00.000	Steven_Lindsey	JOINS	STS-133
2011-02-24T00:00:00.000	Stephen_G._Bowen	JOINS	STS-133
2011-02-24T00:00:00.000	Nicole_P._Stott	JOINS	STS-133
2011-02-24T00:00:00.000	Michael_R._Barratt	JOINS	STS-133
2011-02-24T00:00:00.000	Eric_A._Boe	JOINS	STS-133
2011-02-24T00:00:00.000	Benjamin_A._Drew	JOINS	STS-133
2011-02-24T00:00:00.000	STS-133	DEPARTS	Earth
2011-02-24T00:00:00.000	STS-133	ARRIVES	LEO
2011-02-26T00:00:00.000	Space_Shuttle_Discovery	SUPPORTS	International_Space_Station
2011-02-26T00:00:00.000	Leonardo	SUPPORTS	International_Space_Station
2011-02-26T00:00:00.000	Steven_Lindsey	JOINS	International_Space_Station
2011-02-26T00:00:00.000	Stephen_G._Bowen	JOINS	International_Space_Station
2011-02-26T00:00:00.000	Nicole_P._Stott	JOINS	International_Space_Station
2011-02-26T00:00:00.000	Michael_R._Barratt	JOINS	International_Space_Station
2011-02-26T00:00:00.000	Eric_A._Boe	JOINS	International_Space_Station
2011-02-26T00:00:00.000	Benjamin_A._Drew	JOINS	International_Space_Station
2011-03-07T00:00:00.000	Space_Shuttle_Discovery	SUPPORTS	STS-133
2011-03-07T00:00:00.000	Steven_Lindsey	JOINS	STS-133
2011-03-07T00:00:00.000	Stephen_G._Bowen	JOINS	STS-133
2011-03-07T00:00:00.000	Nicole_P._Stott	JOINS	STS-133
2011-03-07T00:00:00.000	Michael_R._Barratt	JOINS	STS-133
2011-03-07T00:00:00.000	Eric_A._Boe	JOINS	STS-133
2011-03-07T00:00:00.000	Benjamin_A._Drew	JOINS	STS-133
2011-03-09T00:00:00.000	STS-133	DEPARTS	LEO
2011-03-09T00:00:00.000	STS-133	ARRIVES	Earth
2011-03-16T00:00:00.000	Soyuz_TMA-01M_Spacecraft	SUPPORTS	Soyuz_TMA-01M
2011-03-16T00:00:00.000	Scott_Kelly_(astronaut)	JOINS	Soyuz_TMA-01M
2011-03-16T00:00:00.000	Oleg_Skripochka	JOINS	Soyuz_TMA-01M
2011-03-16T00:00:00.000	Aleksandr_Kaleri	JOINS	Soyuz_TMA-01M
2011-03-16T00:00:00.000	Soyuz_TMA-01M	DEPARTS	LEO
2011-03-16T00:00:00.000	Soyuz_TMA-01M	ARRIVES	Earth
2011-04-04T00:00:00.000	Soyuz_TMA-21_Spacecraft	SUPPORTS	Soyuz_TMA-21
2011-04-04T00:00:00.000	Ronald_J._Garan	JOINS	Soyuz_TMA-21
2011-04-04T00:00:00.000	Andrei_Borisenko	JOINS	Soyuz_TMA-21
2011-04-04T00:00:00.000	Aleksandr_Samokutyayev	JOINS	Soyuz_TMA-21
2011-04-04T00:00:00.000	Soyuz_TMA-21	DEPARTS	Earth
2011-04-04T00:00:00.000	Soyuz_TMA-21	ARRIVES	LEO
2011-04-06T00:00:00.000	Soyuz_TMA-21_Spacecraft	SUPPORTS	International_Space_Station
2011-04-06T00:00:00.000	Ronald_J._Garan	JOINS	International_Space_Station
2011-04-06T00:00:00.000	Andrei_Borisenko	JOINS	International_Space_Station
2011-04-06T00:00:00.000	Aleksandr_Samokutyayev	JOINS	International_Space_Station
2011-05-16T00:00:00.000	Space_Shuttle_Endeavour	SUPPORTS	STS-134
2011-05-16T00:00:00.000	Roberto_Vittori	JOINS	STS-134
2011-05-16T00:00:00.000	Michael_Fincke	JOINS	STS-134
2011-05-16T00:00:00.000	Mark_Kelly_(astronaut)	JOINS	STS-134
2011-05-16T00:00:00.000	Gregory_H._Johnson	JOINS	STS-134
2011-05-16T00:00:00.000	Gregory_E._Chamitoff	JOINS	STS-134
2011-05-16T00:00:00.000	Andrew_J._Feustel	JOINS	STS-134
2011-05-16T00:00:00.000	STS-134	DEPARTS	Earth
2011-05-16T00:00:00.000	STS-134	ARRIVES	LEO
2011-05-18T00:00:00.000	Space_Shuttle_Endeavour	SUPPORTS	International_Space_Station
2011-05-18T00:00:00.000	Roberto_Vittori	JOINS	International_Space_Station
2011-05-18T00:00:00.000	Michael_Fincke	JOINS	International_Space_Station
2011-05-18T00:00:00.000	Mark_Kelly_(astronaut)	JOINS	International_Space_Station
2011-05-18T00:00:00.000	Gregory_H._Johnson	JOINS	International_Space_Station
2011-05-18T00:00:00.000	Gregory_E._Chamitoff	JOINS	International_Space_Station
2011-05-18T00:00:00.000	Andrew_J._Feustel	JOINS	International_Space_Station
2011-05-24T00:00:00.000	Soyuz_TMA-20_Spacecraft	SUPPORTS	Soyuz_TMA-20
2011-05-24T00:00:00.000	Paolo_Nespoli	JOINS	Soyuz_TMA-20
2011-05-24T00:00:00.000	Dmitri_Kondratyev	JOINS	Soyuz_TMA-20
2011-05-24T00:00:00.000	Catherine_G._Coleman	JOINS	Soyuz_TMA-20
2011-05-24T00:00:00.000	Soyuz_TMA-20	DEPARTS	LEO
2011-05-24T00:00:00.000	Soyuz_TMA-20	ARRIVES	Earth
2011-05-30T00:00:00.000	Space_Shuttle_Endeavour	SUPPORTS	STS-134
2011-05-30T00:00:00.000	Roberto_Vittori	JOINS	STS-134
2011-05-30T00:00:00.000	Michael_Fincke	JOINS	STS-134
2011-05-30T00:00:00.000	Mark_Kelly_(astronaut)	JOINS	STS-134
2011-05-30T00:00:00.000	Gregory_H._Johnson	JOINS	STS-134
2011-05-30T00:00:00.000	Gregory_E._Chamitoff	JOINS	STS-134
2011-05-30T00:00:00.000	Andrew_J._Feustel	JOINS	STS-134
2011-06-01T00:00:00.000	STS-134	DEPARTS	LEO
2011-06-01T00:00:00.000	STS-134	ARRIVES	Earth
2011-06-07T00:00:00.000	Soyuz_TMA-02M_Spacecraft	SUPPORTS	Soyuz_TMA-02M
2011-06-07T00:00:00.000	Sergey_Alexandrovich_Volkov	JOINS	Soyuz_TMA-02M
2011-06-07T00:00:00.000	Satoshi_Furukawa	JOINS	Soyuz_TMA-02M
2011-06-07T00:00:00.000	Michael_E._Fossum	JOINS	Soyuz_TMA-02M
2011-06-07T00:00:00.000	Soyuz_TMA-02M	DEPARTS	Earth
2011-06-07T00:00:00.000	Soyuz_TMA-02M	ARRIVES	LEO
2011-06-09T00:00:00.000	Soyuz_TMA-02M_Spacecraft	SUPPORTS	International_Space_Station
2011-06-09T00:00:00.000	Sergey_Alexandrovich_Volkov	JOINS	International_Space_Station
2011-06-09T00:00:00.000	Satoshi_Furukawa	JOINS	International_Space_Station
2011-06-09T00:00:00.000	Michael_E._Fossum	JOINS	International_Space_Station
2011-07-08T00:00:00.000	Space_Shuttle_Atlantis	SUPPORTS	STS-135
2011-07-08T00:00:00.000	Sandra_Magnus	JOINS	STS-135
2011-07-08T00:00:00.000	Rex_J._Walheim	JOINS	STS-135
2011-07-08T00:00:00.000	Douglas_G._Hurley	JOINS	STS-135
2011-07-08T00:00:00.000	Christopher_Ferguson	JOINS	STS-135
2011-07-08T00:00:00.000	STS-135	DEPARTS	Earth
2011-07-08T00:00:00.000	STS-135	ARRIVES	LEO
2011-07-10T00:00:00.000	Space_Shuttle_Atlantis	SUPPORTS	International_Space_Station
2011-07-10T00:00:00.000	Sandra_Magnus	JOINS	International_Space_Station
2011-07-10T00:00:00.000	Rex_J._Walheim	JOINS	International_Space_Station
2011-07-10T00:00:00.000	Douglas_G._Hurley	JOINS	International_Space_Station
2011-07-10T00:00:00.000	Christopher_Ferguson	JOINS	International_Space_Station
2011-07-19T00:00:00.000	Space_Shuttle_Atlantis	SUPPORTS	STS-135
2011-07-19T00:00:00.000	Sandra_Magnus	JOINS	STS-135
2011-07-19T00:00:00.000	Rex_J._Walheim	JOINS	STS-135
2011-07-19T00:00:00.000	Douglas_G._Hurley	JOINS	STS-135
2011-07-19T00:00:00.000	Christopher_Ferguson	JOINS	STS-135
2011-07-21T00:00:00.000	STS-135	DEPARTS	LEO
2011-07-21T00:00:00.000	STS-135	ARRIVES	Earth
2011-09-16T00:00:00.000	Soyuz_TMA-21_Spacecraft	SUPPORTS	Soyuz_TMA-21
2011-09-16T00:00:00.000	Ronald_J._Garan	JOINS	Soyuz_TMA-21
2011-09-16T00:00:00.000	Andrei_Borisenko	JOINS	Soyuz_TMA-21
2011-09-16T00:00:00.000	Aleksandr_Samokutyayev	JOINS	Soyuz_TMA-21
2011-09-16T00:00:00.000	Soyuz_TMA-21	DEPARTS	LEO
2011-09-16T00:00:00.000	Soyuz_TMA-21	ARRIVES	Earth
2011-09-29T00:00:00.000	Tiangong-1 Space Station	SUPPORTS	Tiangong-1
2011-09-29T00:00:00.000	Tiangong-1	DEPARTS	Earth
2011-09-29T00:00:00.000	Tiangong-1	ARRIVES	LEO
2011-10-31T00:00:00.000	Shenzhou_8 Spacecraft	SUPPORTS	Shenzhou_8
2011-10-31T00:00:00.000	Shenzhou_8	DEPARTS	Earth
2011-10-31T00:00:00.000	Shenzhou_8	ARRIVES	LEO
2011-11-02T00:00:00.000	Shenzhou_8 Spacecraft	SUPPORTS	Tiangong-1
2011-11-14T00:00:00.000	Soyuz_TMA-22_Spacecraft	SUPPORTS	Soyuz_TMA-22
2011-11-14T00:00:00.000	Daniel_C._Burbank	JOINS	Soyuz_TMA-22
2011-11-14T00:00:00.000	Anton_Shkaplerov	JOINS	Soyuz_TMA-22
2011-11-14T00:00:00.000	Anatoli_Ivanishin	JOINS	Soyuz_TMA-22
2011-11-14T00:00:00.000	Soyuz_TMA-22	DEPARTS	Earth
2011-11-14T00:00:00.000	Soyuz_TMA-22	ARRIVES	LEO
2011-11-16T00:00:00.000	Soyuz_TMA-22_Spacecraft	SUPPORTS	International_Space_Station
2011-11-16T00:00:00.000	Daniel_C._Burbank	JOINS	International_Space_Station
2011-11-16T00:00:00.000	Anton_Shkaplerov	JOINS	International_Space_Station
2011-11-16T00:00:00.000	Anatoli_Ivanishin	JOINS	International_Space_Station
2011-11-16T00:00:00.000	Shenzhou_8 Spacecraft	SUPPORTS	Shenzhou_8
2011-11-17T00:00:00.000	Shenzhou_8	DEPARTS	LEO
2011-11-17T00:00:00.000	Shenzhou_8	ARRIVES	Earth
2011-11-22T00:00:00.000	Soyuz_TMA-02M_Spacecraft	SUPPORTS	Soyuz_TMA-02M
2011-11-22T00:00:00.000	Sergey_Alexandrovich_Volkov	JOINS	Soyuz_TMA-02M
2011-11-22T00:00:00.000	Satoshi_Furukawa	JOINS	Soyuz_TMA-02M
2011-11-22T00:00:00.000	Michael_E._Fossum	JOINS	Soyuz_TMA-02M
2011-11-22T00:00:00.000	Soyuz_TMA-02M	DEPARTS	LEO
2011-11-22T00:00:00.000	Soyuz_TMA-02M	ARRIVES	Earth
2011-12-21T00:00:00.000	Soyuz_TMA-03M_Spacecraft	SUPPORTS	Soyuz_TMA-03M
2011-12-21T00:00:00.000	Oleg_Kononenko	JOINS	Soyuz_TMA-03M
2011-12-21T00:00:00.000	Donald_Pettit	JOINS	Soyuz_TMA-03M
2011-12-21T00:00:00.000	Andr%C3%A9_Kuipers	JOINS	Soyuz_TMA-03M
2011-12-21T00:00:00.000	Soyuz_TMA-03M	DEPARTS	Earth
2011-12-21T00:00:00.000	Soyuz_TMA-03M	ARRIVES	LEO
2011-12-23T00:00:00.000	Soyuz_TMA-03M_Spacecraft	SUPPORTS	International_Space_Station
2011-12-23T00:00:00.000	Oleg_Kononenko	JOINS	International_Space_Station
2011-12-23T00:00:00.000	Donald_Pettit	JOINS	International_Space_Station
2011-12-23T00:00:00.000	Andr%C3%A9_Kuipers	JOINS	International_Space_Station
2012-04-27T00:00:00.000	Soyuz_TMA-22_Spacecraft	SUPPORTS	Soyuz_TMA-22
2012-04-27T00:00:00.000	Daniel_C._Burbank	JOINS	Soyuz_TMA-22
2012-04-27T00:00:00.000	Anton_Shkaplerov	JOINS	Soyuz_TMA-22
2012-04-27T00:00:00.000	Anatoli_Ivanishin	JOINS	Soyuz_TMA-22
2012-04-27T00:00:00.000	Soyuz_TMA-22	DEPARTS	LEO
2012-04-27T00:00:00.000	Soyuz_TMA-22	ARRIVES	Earth
2012-05-15T00:00:00.000	Soyuz_TMA-04M_Spacecraft	SUPPORTS	Soyuz_TMA-04M
2012-05-15T00:00:00.000	Sergei_Revin	JOINS	Soyuz_TMA-04M
2012-05-15T00:00:00.000	Joseph_M._Acaba	JOINS	Soyuz_TMA-04M
2012-05-15T00:00:00.000	Gennady_Padalka	JOINS	Soyuz_TMA-04M
2012-05-15T00:00:00.000	Soyuz_TMA-04M	DEPARTS	Earth
2012-05-15T00:00:00.000	Soyuz_TMA-04M	ARRIVES	LEO
2012-05-17T00:00:00.000	Soyuz_TMA-04M_Spacecraft	SUPPORTS	International_Space_Station
2012-05-17T00:00:00.000	Sergei_Revin	JOINS	International_Space_Station
2012-05-17T00:00:00.000	Joseph_M._Acaba	JOINS	International_Space_Station
2012-05-17T00:00:00.000	Gennady_Padalka	JOINS	International_Space_Station
2012-06-16T00:00:00.000	Shenzhou_9_Spacecraft	SUPPORTS	Shenzhou_9
2012-06-16T00:00:00.000	Liu_Yang_(astronaut)	JOINS	Shenzhou_9
2012-06-16T00:00:00.000	Liu_Wang	JOINS	Shenzhou_9
2012-06-16T00:00:00.000	Jing_Haipeng	JOINS	Shenzhou_9
2012-06-16T00:00:00.000	Shenzhou_9	DEPARTS	Earth
2012-06-16T00:00:00.000	Shenzhou_9	ARRIVES	LEO
2012-06-18T00:00:00.000	Shenzhou_9_Spacecraft	SUPPORTS	Tiangong-1
2012-06-18T00:00:00.000	Liu_Yang_(astronaut)	JOINS	Tiangong-1
2012-06-18T00:00:00.000	Liu_Wang	JOINS	Tiangong-1
2012-06-18T00:00:00.000	Jing_Haipeng	JOINS	Tiangong-1
2012-06-24T00:00:00.000	Shenzhou_9_Spacecraft	SUPPORTS	Shenzhou_9
2012-06-24T00:00:00.000	Liu_Yang_(astronaut)	JOINS	Shenzhou_9
2012-06-24T00:00:00.000	Liu_Wang	JOINS	Shenzhou_9
2012-06-24T00:00:00.000	Jing_Haipeng	JOINS	Shenzhou_9
2012-06-29T00:00:00.000	Shenzhou_9	DEPARTS	LEO
2012-06-29T00:00:00.000	Shenzhou_9	ARRIVES	Earth
2012-07-01T00:00:00.000	Soyuz_TMA-03M_Spacecraft	SUPPORTS	Soyuz_TMA-03M
2012-07-01T00:00:00.000	Oleg_Kononenko	JOINS	Soyuz_TMA-03M
2012-07-01T00:00:00.000	Donald_Pettit	JOINS	Soyuz_TMA-03M
2012-07-01T00:00:00.000	Andr%C3%A9_Kuipers	JOINS	Soyuz_TMA-03M
2012-07-01T00:00:00.000	Soyuz_TMA-03M	DEPARTS	LEO
2012-07-01T00:00:00.000	Soyuz_TMA-03M	ARRIVES	Earth
2012-07-15T00:00:00.000	Soyuz_TMA-05M_Spacecraft	SUPPORTS	Soyuz_TMA-05M
2012-07-15T00:00:00.000	Yuri_Malenchenko	JOINS	Soyuz_TMA-05M
2012-07-15T00:00:00.000	Sunita_Williams	JOINS	Soyuz_TMA-05M
2012-07-15T00:00:00.000	Akihiko_Hoshide	JOINS	Soyuz_TMA-05M
2012-07-15T00:00:00.000	Soyuz_TMA-05M	DEPARTS	Earth
2012-07-15T00:00:00.000	Soyuz_TMA-05M	ARRIVES	LEO
2012-07-17T00:00:00.000	Soyuz_TMA-05M_Spacecraft	SUPPORTS	International_Space_Station
2012-07-17T00:00:00.000	Yuri_Malenchenko	JOINS	International_Space_Station
2012-07-17T00:00:00.000	Sunita_Williams	JOINS	International_Space_Station
